"date","station","temperature","precipitation"
2023-01-28,"Central Park",43.97,0
2023-01-29,"Central Park",47.57,0
2023-01-30,"Central Park",49.01,0
2023-01-31,"Central Park",40.55,0.058499999999999996
2023-02-01,"Central Park",32.09,0.0195
2023-02-02,"Central Park",34.52,0
2023-02-03,"Central Park",23.09,0
2023-02-04,"Central Park",15.170000000000002,0
2023-02-05,"Central Park",38.03,0
2023-02-06,"Central Park",42.980000000000004,0
2023-02-07,"Central Park",36.59,0.0195
2023-02-08,"Central Park",46.04,0
2023-02-09,"Central Park",48.56,0
2023-02-10,"Central Park",52.97,0
2023-02-11,"Central Park",41,0
2023-02-12,"Central Park",42.980000000000004,0.0117
2023-02-13,"Central Park",49.01,0
2023-02-14,"Central Park",46.94,0
2023-02-15,"Central Park",56.93,0
2023-02-16,"Central Park",62.959999999999994,0.0702
2023-02-17,"Central Park",46.49,0.17939999999999998
2023-02-18,"Central Park",35.06,0
2023-02-19,"Central Park",43.519999999999996,0
2023-02-20,"Central Park",53.96,0
2023-02-21,"Central Park",43.519999999999996,0.2691
2023-02-22,"Central Park",40.55,0.1404
2023-02-23,"Central Park",41,0.0195
2023-02-24,"Central Park",35.06,0
2023-02-25,"Central Park",28.13,0
2023-02-26,"Central Park",40.1,0
2023-02-27,"Central Park",39.56,0.2067
2023-02-28,"Central Park",34.97,0.3354
2023-03-01,"Central Park",38.57,0
2023-03-02,"Central Park",46.49,0
2023-03-03,"Central Park",41.989999999999995,0.1482
2023-03-04,"Central Park",41.45,0.9789000000000001
2023-03-05,"Central Park",45.5,0
2023-03-06,"Central Park",45.95,0
2023-03-07,"Central Park",40.010000000000005,0.058499999999999996
2023-03-08,"Central Park",39.56,0
2023-03-09,"Central Park",42.08,0
2023-03-10,"Central Park",40.55,0.3549
2023-03-11,"Central Park",40.010000000000005,0.3978
2023-03-12,"Central Park",41,0
2023-03-13,"Central Park",41.45,0.663
2023-03-14,"Central Park",35.51,0.12869999999999998
2023-03-15,"Central Park",39.47,0
2023-03-16,"Central Park",46.49,0
2023-03-17,"Central Park",53.51,0
2023-03-18,"Central Park",47.93,0.0195
2023-03-19,"Central Park",34.52,0
2023-03-20,"Central Park",41.09,0
2023-03-21,"Central Park",51.44,0
2023-03-22,"Central Park",55.04,0
2023-03-23,"Central Park",54.05,0.08969999999999999
2023-03-24,"Central Park",49.55,0
2023-03-25,"Central Park",44.510000000000005,0.1482
2023-03-26,"Central Park",53.51,0
2023-03-27,"Central Park",52.52,0.2886
2023-03-28,"Central Park",47.03,0
2023-03-29,"Central Park",47.03,0
2023-03-30,"Central Park",38.57,0.0117
2023-03-31,"Central Park",47.48,0
2023-04-01,"Central Park",61.519999999999996,0.37829999999999997
2023-04-02,"Central Park",45.5,0
2023-04-03,"Central Park",49.01,0
2023-04-04,"Central Park",60.53,0
2023-04-05,"Central Park",51.53,0
2023-04-06,"Central Park",63.5,0
2023-04-07,"Central Park",51.08,0
2023-04-08,"Central Park",45.5,0
2023-04-09,"Central Park",48.47,0
2023-04-10,"Central Park",55.04,0
2023-04-11,"Central Park",63.05,0
2023-04-12,"Central Park",74.03,0
2023-04-13,"Central Park",78.44,0
2023-04-14,"Central Park",80.50999999999999,0
2023-04-15,"Central Park",67.00999999999999,0.0195
2023-04-16,"Central Park",64.04,0
2023-04-17,"Central Park",60.53,0
2023-04-18,"Central Park",50.99,0
2023-04-19,"Central Park",54.5,0
2023-04-20,"Central Park",55.49,0
2023-04-21,"Central Park",61.07,0
2023-04-22,"Central Park",59,0.6747000000000001
2023-04-23,"Central Park",59.540000000000006,1.4976
2023-04-24,"Central Park",53.06,0
2023-04-25,"Central Park",53.06,0
2023-04-26,"Central Park",53.06,0
2023-04-27,"Central Park",52.97,0
2023-04-28,"Central Park",51.44,0.3276
2023-04-29,"Central Park",50,2.4375
2023-04-30,"Central Park",55.04,2.2971
2023-05-01,"Central Park",54.95,0.08969999999999999
2023-05-02,"Central Park",50,0.24960000000000002
2023-05-03,"Central Park",51.98,0
2023-05-04,"Central Park",51.53,0.0507
2023-05-05,"Central Park",57.02,0
2023-05-06,"Central Park",60.53,0
2023-05-07,"Central Park",66.02,0.0195
2023-05-08,"Central Park",67.46,0
2023-05-09,"Central Park",62.51,0
2023-05-10,"Central Park",61.519999999999996,0
2023-05-11,"Central Park",68.54,0
2023-05-12,"Central Park",76.00999999999999,0
2023-05-13,"Central Park",74.03,0
2023-05-14,"Central Park",66.47,0
2023-05-15,"Central Park",62.959999999999994,0
2023-05-16,"Central Park",68.45,0
2023-05-17,"Central Park",59.540000000000006,0
2023-05-18,"Central Park",51.98,0
2023-05-19,"Central Park",60.980000000000004,0
2023-05-20,"Central Park",60.980000000000004,0.7644000000000001
2023-05-21,"Central Park",62.51,0.0195
2023-05-22,"Central Park",66.02,0
2023-05-23,"Central Park",61.97,0
2023-05-24,"Central Park",65.03,0.078
2023-05-25,"Central Park",59,0
2023-05-26,"Central Park",62.51,0
2023-05-27,"Central Park",67.00999999999999,0
2023-05-28,"Central Park",68.99000000000001,0
2023-05-29,"Central Park",68.99000000000001,0
2023-05-30,"Central Park",63.5,0
2023-05-31,"Central Park",64.04,0
2023-06-01,"Central Park",73.04,0
2023-06-02,"Central Park",78.53,0.23789999999999997
2023-06-03,"Central Park",61.519999999999996,0
2023-06-04,"Central Park",59,0
2023-06-05,"Central Park",65.93,0
2023-06-06,"Central Park",69.53,0
2023-06-07,"Central Park",63.05,0
2023-06-08,"Central Park",63.5,0
2023-06-09,"Central Park",64.94,0
2023-06-10,"Central Park",68,0
2023-06-11,"Central Park",73.04,0.0117
2023-06-12,"Central Park",72.05,0.2964
2023-06-13,"Central Park",71.06,0
2023-06-14,"Central Park",69.44,0.1404
2023-06-15,"Central Park",68.99000000000001,0
2023-06-16,"Central Park",70.97,0.22619999999999998
2023-06-17,"Central Park",69.53,0
2023-06-18,"Central Park",71.06,0
2023-06-19,"Central Park",72.95,0
2023-06-20,"Central Park",71.06,0
2023-06-21,"Central Park",67.55,0
2023-06-22,"Central Park",66.02,0
2023-06-23,"Central Park",68,0.039
2023-06-24,"Central Park",73.58,0.0702
2023-06-25,"Central Park",77.99000000000001,0
2023-06-26,"Central Park",73.04,0.507
2023-06-27,"Central Park",72.5,0.078
2023-06-28,"Central Park",74.03,0
2023-06-29,"Central Park",73.49000000000001,0
2023-06-30,"Central Park",77,0
2023-07-01,"Central Park",75.56,0
2023-07-02,"Central Park",78.98,0.5732999999999999
2023-07-03,"Central Park",80.50999999999999,0.4446
2023-07-04,"Central Park",77.99000000000001,0.624
2023-07-05,"Central Park",82.49000000000001,0
2023-07-06,"Central Park",82.49000000000001,0
2023-07-07,"Central Park",80.50999999999999,0
2023-07-08,"Central Park",81.95,0
2023-07-09,"Central Park",77,0.9711
2023-07-10,"Central Park",77.54,0
2023-07-11,"Central Park",78.53,0
2023-07-12,"Central Park",83.48,0
2023-07-13,"Central Park",82.49000000000001,0
2023-07-14,"Central Park",77.54,0.47579999999999995
2023-07-15,"Central Park",79.52,0.039
2023-07-16,"Central Park",76.00999999999999,1.3065
2023-07-17,"Central Park",80.96,0
2023-07-18,"Central Park",78.53,0.21839999999999998
2023-07-19,"Central Park",76.00999999999999,0
2023-07-20,"Central Park",79.97,0
2023-07-21,"Central Park",77.54,0.1482
2023-07-22,"Central Park",77.45,0
2023-07-23,"Central Park",78.53,0
2023-07-24,"Central Park",79.43,0
2023-07-25,"Central Park",77,0.2769
2023-07-26,"Central Park",77.54,0
2023-07-27,"Central Park",83.48,0.1482
2023-07-28,"Central Park",83.48,0
2023-07-29,"Central Park",79.52,0.058499999999999996
2023-07-30,"Central Park",73.04,0
2023-07-31,"Central Park",75.47,0
2023-08-01,"Central Park",73.49000000000001,0
2023-08-02,"Central Park",72.5,0
2023-08-03,"Central Park",73.04,0
2023-08-04,"Central Park",74.03,0
2023-08-05,"Central Park",79.07,0
2023-08-06,"Central Park",78.08,0
2023-08-07,"Central Park",74.48,1.1076
2023-08-08,"Central Park",75.02,0.0117
2023-08-09,"Central Park",77.54,0
2023-08-10,"Central Park",75.47,0.47579999999999995
2023-08-11,"Central Park",75.92,0
2023-08-12,"Central Park",77,0
2023-08-13,"Central Park",78.53,0.6825
2023-08-14,"Central Park",79.52,0.0195
2023-08-15,"Central Park",75.02,0.7644000000000001
2023-08-16,"Central Park",75.56,1.3181999999999998
2023-08-17,"Central Park",75.47,0
2023-08-18,"Central Park",72.5,0.7644000000000001
2023-08-19,"Central Park",70.52,0
2023-08-20,"Central Park",75.47,0
2023-08-21,"Central Park",80.50999999999999,0
2023-08-22,"Central Park",72.95,0
2023-08-23,"Central Park",72.05,0
2023-08-24,"Central Park",69.98,0.1404
2023-08-25,"Central Park",73.58,0.43679999999999997
2023-08-26,"Central Park",78.53,0.5147999999999999
2023-08-27,"Central Park",77,0
2023-08-28,"Central Park",72.5,0
2023-08-29,"Central Park",74.03,0
2023-08-30,"Central Park",75.47,0.2691
2023-08-31,"Central Park",70.52,0
2023-09-01,"Central Park",68.45,0
2023-09-02,"Central Park",70.52,0
2023-09-03,"Central Park",77.99000000000001,0
2023-09-04,"Central Park",81.05,0
2023-09-05,"Central Park",83.48,0
2023-09-06,"Central Park",85.01,0
2023-09-07,"Central Park",84.47,0
2023-09-08,"Central Park",80.50999999999999,0.0975
2023-09-09,"Central Park",77,0.0195
2023-09-10,"Central Park",73.04,1.7823000000000002
2023-09-11,"Central Park",75.56,1.6458000000000002
2023-09-12,"Central Park",75.02,0
2023-09-13,"Central Park",74.48,0.21839999999999998
2023-09-14,"Central Park",69.98,0
2023-09-15,"Central Park",63.5,0
2023-09-16,"Central Park",67.55,0
2023-09-17,"Central Park",68,0.2067
2023-09-18,"Central Park",64.04,1.326
2023-09-19,"Central Park",64.94,0
2023-09-20,"Central Park",65.93,0
2023-09-21,"Central Park",64.04,0
2023-09-22,"Central Park",65.03,0
2023-09-23,"Central Park",59.99,0.9515999999999999
2023-09-24,"Central Park",64.04,1.2402
2023-09-25,"Central Park",61.519999999999996,0.585
2023-09-26,"Central Park",57.02,0.1989
2023-09-27,"Central Park",57.02,0
2023-09-28,"Central Park",60.440000000000005,0.37829999999999997
2023-09-29,"Central Park",60.980000000000004,5.4288
2023-09-30,"Central Park",61.519999999999996,0.039
2023-10-01,"Central Park",67.46,0
2023-10-02,"Central Park",69.98,0
2023-10-03,"Central Park",70.52,0
2023-10-04,"Central Park",74.48,0
2023-10-05,"Central Park",69.53,0
2023-10-06,"Central Park",68.99000000000001,0.1404
2023-10-07,"Central Park",61.07,0.3471
2023-10-08,"Central Park",54.5,0
2023-10-09,"Central Park",54.5,0
2023-10-10,"Central Park",57.47,0.0195
2023-10-11,"Central Park",62.059999999999995,0
2023-10-12,"Central Park",61.07,0
2023-10-13,"Central Park",57.02,0
2023-10-14,"Central Park",52.43,0.8034
2023-10-15,"Central Park",55.04,0.0117
2023-10-16,"Central Park",55.49,0
2023-10-17,"Central Park",56.03,0
2023-10-18,"Central Park",57.47,0
2023-10-19,"Central Park",58.01,0
2023-10-20,"Central Park",60.980000000000004,0.8307
2023-10-21,"Central Park",59.45,0.663
2023-10-22,"Central Park",52.52,0
2023-10-23,"Central Park",53.51,0
2023-10-24,"Central Park",55.94,0
2023-10-25,"Central Park",62.51,0
2023-10-26,"Central Park",67.46,0
2023-10-27,"Central Park",68.45,0
2023-10-28,"Central Park",71.50999999999999,0
2023-10-29,"Central Park",57.02,0.4641
2023-10-30,"Central Park",55.04,0.585
2023-10-31,"Central Park",48.02,0
2023-11-01,"Central Park",43.97,0.0117
2023-11-02,"Central Park",41.54,0
2023-11-03,"Central Park",48.56,0
2023-11-04,"Central Park",53.96,0
2023-11-05,"Central Park",56.93,0
2023-11-06,"Central Park",50,0
2023-11-07,"Central Park",58.55,0.058499999999999996
2023-11-08,"Central Park",48.47,0
2023-11-09,"Central Park",49.55,0
2023-11-10,"Central Park",49.01,0
2023-11-11,"Central Park",48.56,0
2023-11-12,"Central Park",40.010000000000005,0
2023-11-13,"Central Park",41.989999999999995,0
2023-11-14,"Central Park",47.57,0
2023-11-15,"Central Park",46.04,0
2023-11-16,"Central Park",55.49,0
2023-11-17,"Central Park",59.45,0
2023-11-18,"Central Park",51.98,0
2023-11-19,"Central Park",47.48,0
2023-11-20,"Central Park",41.54,0
2023-11-21,"Central Park",40.55,0.585
2023-11-22,"Central Park",50.99,1.911
2023-11-23,"Central Park",48.02,0
2023-11-24,"Central Park",42.08,0
2023-11-25,"Central Park",35.06,0
2023-11-26,"Central Park",45.5,0.2769
2023-11-27,"Central Park",45.95,0.078
2023-11-28,"Central Park",36.5,0
2023-11-29,"Central Park",32.54,0
2023-11-30,"Central Park",42.53,0
2023-12-01,"Central Park",47.03,0.4056
2023-12-02,"Central Park",53.51,0
2023-12-03,"Central Park",50.54,0.546
2023-12-04,"Central Park",48.02,0
2023-12-05,"Central Park",40.46,0
2023-12-06,"Central Park",38.03,0
2023-12-07,"Central Park",35.51,0
2023-12-08,"Central Park",44.510000000000005,0
2023-12-09,"Central Park",51.53,0
2023-12-10,"Central Park",55.49,1.1076
2023-12-11,"Central Park",43.97,0.546
2023-12-12,"Central Park",40.010000000000005,0
2023-12-13,"Central Park",41.45,0
2023-12-14,"Central Park",37.04,0
2023-12-15,"Central Park",47.48,0
2023-12-16,"Central Park",50,0
2023-12-17,"Central Park",52.97,0.25739999999999996
2023-12-18,"Central Park",52.07,2.1879
2023-12-19,"Central Park",38.03,0
2023-12-20,"Central Park",38.12,0
2023-12-21,"Central Park",36.14,0
2023-12-22,"Central Park",31.1,0
2023-12-23,"Central Park",39.02,0
2023-12-24,"Central Park",44.42,0.0195
2023-12-25,"Central Park",45.95,0
2023-12-26,"Central Park",47.57,0
2023-12-27,"Central Park",47.48,0.31589999999999996
2023-12-28,"Central Park",51.98,1.209
2023-12-29,"Central Park",50.54,0.0507
2023-12-30,"Central Park",42.53,0
2023-12-31,"Central Park",41,0
2024-01-01,"Central Park",41,0.031200000000000002
2024-01-02,"Central Park",35.6,0
2024-01-03,"Central Park",38.48,0
2024-01-04,"Central Park",36.59,0
2024-01-05,"Central Park",31.64,0
2024-01-06,"Central Park",34.52,0.4056
2024-01-07,"Central Park",35.96,0.23789999999999997
2024-01-08,"Central Park",40.46,0
2024-01-09,"Central Park",46.49,1.7121
2024-01-10,"Central Park",50.54,0.21839999999999998
2024-01-11,"Central Park",43.97,0
2024-01-12,"Central Park",44.96,0.078
2024-01-13,"Central Park",47.57,0.8034
2024-01-14,"Central Park",35.15,0
2024-01-15,"Central Park",26.15,0.039
2024-01-16,"Central Park",27.05,0.2769
2024-01-17,"Central Park",20.75,0
2024-01-18,"Central Park",28.04,0
2024-01-19,"Central Park",29.12,0.039
2024-01-20,"Central Park",22.189999999999998,0
2024-01-21,"Central Park",25.61,0
2024-01-22,"Central Park",31.55,0
2024-01-23,"Central Park",36.95,0.0507
2024-01-24,"Central Park",42.980000000000004,0.0507
2024-01-25,"Central Park",52.52,0.23789999999999997
2024-01-26,"Central Park",44.06,0.1872
2024-01-27,"Central Park",45.95,0
2024-01-28,"Central Park",40.55,0.8112
2024-01-29,"Central Park",37.94,0.0507
2024-01-30,"Central Park",36.5,0
2024-01-31,"Central Park",36.95,0
2024-02-01,"Central Park",41.54,0
2024-02-02,"Central Park",41.989999999999995,0.31589999999999996
2024-02-03,"Central Park",37.49,0
2024-02-04,"Central Park",38.57,0
2024-02-05,"Central Park",38.48,0
2024-02-06,"Central Park",35.6,0
2024-02-07,"Central Park",40.55,0
2024-02-08,"Central Park",45.05,0
2024-02-09,"Central Park",49.01,0
2024-02-10,"Central Park",53.51,0
2024-02-11,"Central Park",49.46,0
2024-02-12,"Central Park",42.53,0
2024-02-13,"Central Park",37.04,0.7644000000000001
2024-02-14,"Central Park",33.53,0
2024-02-15,"Central Park",33.08,0
2024-02-16,"Central Park",39.47,0
2024-02-17,"Central Park",31.55,0.17939999999999998
2024-02-18,"Central Park",33.08,0
2024-02-19,"Central Park",36.05,0
2024-02-20,"Central Park",33.08,0
2024-02-21,"Central Park",36.59,0
2024-02-22,"Central Park",40.010000000000005,0.039
2024-02-23,"Central Park",44.510000000000005,0.039
2024-02-24,"Central Park",36.14,0
2024-02-25,"Central Park",32.09,0
2024-02-26,"Central Park",45.05,0.0117
2024-02-27,"Central Park",47.48,0.5147999999999999
2024-02-28,"Central Park",53.06,0.1677
2024-02-29,"Central Park",37.04,0
2024-03-01,"Central Park",39.11,0
2024-03-02,"Central Park",48.56,1.2596999999999998
2024-03-03,"Central Park",58.01,0
2024-03-04,"Central Park",52.52,0
2024-03-05,"Central Park",45.5,0.42510000000000003
2024-03-06,"Central Park",50,1.1895
2024-03-07,"Central Park",49.01,0.10919999999999999
2024-03-08,"Central Park",48.47,0
2024-03-09,"Central Park",44.96,1.5171
2024-03-10,"Central Park",44.06,0.031200000000000002
2024-03-11,"Central Park",43.519999999999996,0
2024-03-12,"Central Park",54.5,0
2024-03-13,"Central Park",55.04,0
2024-03-14,"Central Park",59.99,0
2024-03-15,"Central Park",62.059999999999995,0
2024-03-16,"Central Park",53.96,0
2024-03-17,"Central Park",55.49,0
2024-03-18,"Central Park",44.510000000000005,0
2024-03-19,"Central Park",41.989999999999995,0
2024-03-20,"Central Park",45.5,0.0117
2024-03-21,"Central Park",36.59,0
2024-03-22,"Central Park",37.58,0
2024-03-23,"Central Park",42.53,3.627
2024-03-24,"Central Park",39.56,0
2024-03-25,"Central Park",44.06,0
2024-03-26,"Central Park",46.04,0
2024-03-27,"Central Park",47.03,0.058499999999999996
2024-03-28,"Central Park",47.57,0.6942
2024-03-29,"Central Park",49.01,0
2024-03-30,"Central Park",51.53,0.039
2024-03-31,"Central Park",54.5,0.0195
2024-04-01,"Central Park",51.44,0.0117
2024-04-02,"Central Park",47.57,0.8619
2024-04-03,"Central Park",42.980000000000004,1.5366
2024-04-04,"Central Park",45.05,0.2067
2024-04-05,"Central Park",43.97,0
2024-04-06,"Central Park",48.02,0
2024-04-07,"Central Park",51.53,0
2024-04-08,"Central Park",56.03,0
2024-04-09,"Central Park",67.55,0
2024-04-10,"Central Park",59,0
2024-04-11,"Central Park",55.49,0.23789999999999997
2024-04-12,"Central Park",59.45,0.3354
2024-04-13,"Central Park",51.44,0.0117
2024-04-14,"Central Park",61.519999999999996,0.0975
2024-04-15,"Central Park",69.98,0
2024-04-16,"Central Park",63.5,0
2024-04-17,"Central Park",56.03,0.0195
2024-04-18,"Central Park",47.48,0.0117
2024-04-19,"Central Park",53.06,0
2024-04-20,"Central Park",59,0.0507
2024-04-21,"Central Park",48.02,0
2024-04-22,"Central Park",53.06,0
2024-04-23,"Central Park",55.49,0
2024-04-24,"Central Park",61.97,0
2024-04-25,"Central Park",51.53,0
2024-04-26,"Central Park",53.96,0
2024-04-27,"Central Park",55.04,0
2024-04-28,"Central Park",65.48,0.0117
2024-04-29,"Central Park",75.02,0.0195
2024-04-30,"Central Park",59,0.031200000000000002
2024-05-01,"Central Park",66.56,0.0195
2024-05-02,"Central Park",66.02,0
2024-05-03,"Central Park",58.459999999999994,0
2024-05-04,"Central Park",55.94,0
2024-05-05,"Central Park",51.44,0.30810000000000004
2024-05-06,"Central Park",63.5,0
2024-05-07,"Central Park",69.53,0
2024-05-08,"Central Park",74.48,0.2067
2024-05-09,"Central Park",62.959999999999994,0
2024-05-10,"Central Park",51.98,0.22619999999999998
2024-05-11,"Central Park",55.49,0
2024-05-12,"Central Park",52.52,0.1482
2024-05-13,"Central Park",56.93,0
2024-05-14,"Central Park",63.5,0.031200000000000002
2024-05-15,"Central Park",61.519999999999996,0.2769
2024-05-16,"Central Park",61.519999999999996,0.2691
2024-05-17,"Central Park",64.94,0
2024-05-18,"Central Park",64.04,0.039
2024-05-19,"Central Park",65.48,0
2024-05-20,"Central Park",64.49000000000001,0
2024-05-21,"Central Park",70.43,0
2024-05-22,"Central Park",75.47,0
2024-05-23,"Central Park",72.95,0.7722
2024-05-24,"Central Park",76.00999999999999,0
2024-05-25,"Central Park",73.49000000000001,0
2024-05-26,"Central Park",73.49000000000001,0
2024-05-27,"Central Park",69.53,0.9515999999999999
2024-05-28,"Central Park",71.96,0
2024-05-29,"Central Park",68,0.6435
2024-05-30,"Central Park",64.04,0.17939999999999998
2024-05-31,"Central Park",67.00999999999999,0
2024-06-01,"Central Park",71.50999999999999,0
2024-06-02,"Central Park",73.94,0
