"site","date","year","month","high_tide","sample_time","bacteria","precip_wk","precip_t0","precip_t1","precip_t2","precip_t3","precip_t4","precip_t5","precip_t6","notes","quality"
"East River, Pier 2 Kayak Dock ",2020-07-16,2020,7,2020-07-16 05:40:00.000000-0400,2020-07-16 09:34:00.000000-0400,0,3.36,0,0,0,0.02,0.04,0.76,2.54,"","Not Detected"
"Buttermilk Channel, Pier 101 ",2020-07-16,2020,7,2020-07-16 05:40:00.000000-0400,2020-07-16 08:36:00.000000-0400,0,3.36,0,0,0,0.02,0.04,0.76,2.54,"","Not Detected"
"Buttermilk Channel, Valentino Pier",2020-07-16,2020,7,2020-07-16 05:40:00.000000-0400,2020-07-16 07:45:00.000000-0400,0,3.36,0,0,0,0.02,0.04,0.76,2.54,"","Not Detected"
"Raritan Bay, Waterfront Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 11:30:00.000000-0400,31,1.45,0,1.42,0,0,0,0,0.03,"","Good"
"Buttermilk Channel, Pier 101 ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:04:00.000000-0400,98,1.45,0,1.42,0,0,0,0,0.03,"","Fair"
"East River, Pier 4 Beach ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:32:00.000000-0400,109,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Dumbo Cove",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:38:00.000000-0400,121,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Pier 2 Kayak Dock ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:35:00.000000-0400,122,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Hallets Cove",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:15:00.000000-0400,131,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Gantry State Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 11:41:00.000000-0400,142,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, North 3rd Street",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:03:00.000000-0400,201,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, South 5th Street/Domino Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:59:00.000000-0400,228,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Buttermilk Channel, Valentino Pier",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 12:30:00.000000-0400,230,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Grand Ferry Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:31:00.000000-0400,231,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Anable Basin",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:39:00.000000-0400,231,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Raritan River, Edison Boat Basin",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:47:00.000000-0400,295,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 12:00:00.000000-0400,336,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Coney Island Creek, Kaiser Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 11:00:00.000000-0400,395,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Bushwick Inlet Park Beach",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:23:00.000000-0400,459,1.45,0,1.42,0,0,0,0,0.03,"1259 ","Unacceptable"
"Raritan River, Ken Buchanan Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:26:00.000000-0400,480,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, 2nd Street Kayak Launch",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 11:51:00.000000-0400,528,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Prospect Park Lake",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 07:35:00.000000-0400,788,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Bushwick Inlet",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:06:00.000000-0400,794,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Raritan River, Rutgers Boathouse",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:05:00.000000-0400,3076,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"East River, Wallabout Channel ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:48:00.000000-0400,3282,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Flushing Bay, World's Fair Marina Pier 1 East",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:24:00.000000-0400,7701,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, Apollo Street",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:23:00.000000-0400,10462,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:50:00.000000-0400,12033,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, East Branch",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:53:00.000000-0400,17329,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:03:00.000000-0400,17329,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 09:32:00.000000-0400,24196,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Raritan River, 2nd Street Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:57:00.000000-0400,0,1.45,0,1.42,0,0,0,0,0.03,"","Not Detected"
"Newtown Creek, English Kills",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 11:09:00.000000-0400,24196,1.45,0,1.42,0,0,0,0,0.03,"24196 ","Unacceptable"
"Newtown Creek, Turning Basin",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:37:00.000000-0400,24196,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Flushing Bay, World's Fair Marina Boat Ramp",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:20:00.000000-0400,24196,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Flushing Creek",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 10:17:00.000000-0400,24196,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Raritan River, Riverside Park",2020-07-23,2020,7,2020-07-23 11:08:00.000000-0400,2020-07-23 08:05:00.000000-0400,6000,1.45,0,1.42,0,0,0,0,0.03,"","Unacceptable"
"Raritan River, 2nd Street Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 11:18:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Newtown Creek, Dutch Kills ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 11:17:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"20 ","Good"
"Newtown Creek, Dutch Kills ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:59:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"East River, Grand Ferry Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:46:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:26:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Coney Island Creek, Kaiser Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:10:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"East River, Wallabout Channel ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:05:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Newtown Creek, East Branch",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:49:00.000000-0400,10,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Hudson River, Pier 84",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:46:00.000000-0400,20,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Hudson River, Pier 26",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:40:00.000000-0400,20,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Raritan River, Rutgers Boathouse",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 08:52:00.000000-0400,20,0.27,0.08,0,0,0,0,0,0.19,"","Good"
"Gowanus Canal, Second Street Sponge Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 11:30:00.000000-0400,41,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Newtown Creek, Turning Basin",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:10:00.000000-0400,41,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"East River, Pier 4 Beach ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:50:00.000000-0400,41,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 11:30:00.000000-0400,51,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Raritan River, Ken Buchanan Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:57:00.000000-0400,52,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"East River, Hallets Cove",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:39:00.000000-0400,63,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Newtown Creek, Apollo Street",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:37:00.000000-0400,85,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Raritan River, Edison Boat Basin",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:18:00.000000-0400,86,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Hudson River, Gansevoort Peninsula, South",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:45:00.000000-0400,97,0.27,0.08,0,0,0,0,0,0.19,"","Fair"
"Flushing Creek",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:20:00.000000-0400,122,0.27,0.08,0,0,0,0,0,0.19,"","Unacceptable"
"East River, Anable Basin",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:01:00.000000-0400,128,0.27,0.08,0,0,0,0,0,0.19,"","Unacceptable"
"Raritan River, Riverside Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 08:20:00.000000-0400,145,0.27,0.08,0,0,0,0,0,0.19,"","Unacceptable"
"Flushing Bay, World's Fair Marina Boat Ramp",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:22:00.000000-0400,359,0.27,0.08,0,0,0,0,0,0.19,"373 ","Unacceptable"
"Buttermilk Channel, Valentino Pier",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 11:45:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Hudson River, Pier 66",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:57:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"0 ","Not Detected"
"Hudson River, Pier 96",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:40:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Raritan Bay, Waterfront Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:38:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, Bushwick Inlet Park Beach",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:33:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Newtown Creek, English Kills",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:20:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, Bushwick Inlet",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:19:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, North 3rd Street",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:14:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, South 5th Street/Domino Park",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 10:09:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, Dumbo Cove",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:59:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"East River, Pier 2 Kayak Dock ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:54:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Hudson River, Pier 40",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:45:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Buttermilk Channel, Pier 101 ",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 09:40:00.000000-0400,0,0.27,0.08,0,0,0,0,0,0.19,"","Not Detected"
"Prospect Park Lake",2020-07-30,2020,7,2020-07-30 05:12:00.000000-0400,2020-07-30 07:30:00.000000-0400,24196,0.27,0.08,0,0,0,0,0,0.19,"","Unacceptable"
"Buttermilk Channel, Valentino Pier",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:00:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, South 5th Street/Domino Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:53:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Dumbo Cove",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:35:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Pier 2 Kayak Dock ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:30:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Pier 4 Beach ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:25:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, Pier 26",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:20:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"31 ","Good"
"Buttermilk Channel, Pier 101 ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:00:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, Pier 66",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 08:20:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, Pier 84",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 08:05:00.000000-0400,10,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Newtown Creek, East Branch",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 12:21:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Bushwick Inlet Park Beach",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 12:16:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Newtown Creek, Turning Basin",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:18:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Newtown Creek, Apollo Street",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:05:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, Pier 40",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:25:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Brooklyn Bridge Beach ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:05:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, Pier 96",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 07:55:00.000000-0400,20,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:45:00.000000-0400,30,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Hudson River, West 172nd Street",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:30:00.000000-0400,31,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"East River, Gantry State Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:10:00.000000-0400,31,1.87,0,0,0.55,0.54,0,0,0.78,"","Good"
"Gowanus Canal, Second Street Sponge Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:45:00.000000-0400,52,1.87,0,0,0.55,0.54,0,0,0.78,"","Fair"
"Raritan River, 2nd Street Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:51:00.000000-0400,68,1.87,0,0,0.55,0.54,0,0,0.78,"","Fair"
"East River, Anable Basin",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:57:00.000000-0400,97,1.87,0,0,0.55,0.54,0,0,0.78,"","Fair"
"Newtown Creek, 2nd Street Kayak Launch",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:25:00.000000-0400,97,1.87,0,0,0.55,0.54,0,0,0.78,"20 ","Fair"
"East River, Wallabout Channel ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:43:00.000000-0400,97,1.87,0,0,0.55,0.54,0,0,0.78,"","Fair"
"Raritan Bay, Waterfront Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:16:00.000000-0400,100,1.87,0,0,0.55,0.54,0,0,0.78,"","Fair"
"Hudson River, West 145th Street",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:10:00.000000-0400,106,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:20:00.000000-0400,130,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"East River, Hallets Cove",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:41:00.000000-0400,158,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"East River, Grand Ferry Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 12:28:00.000000-0400,189,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:33:00.000000-0400,289,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Raritan River, Ken Buchanan Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:33:00.000000-0400,430,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Raritan River, Riverside Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 08:12:00.000000-0400,720,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Flushing Bay, World's Fair Marina Boat Ramp",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:45:00.000000-0400,750,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Flushing Creek",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:02:00.000000-0400,1139,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Raritan River, Edison Boat Basin",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:36:00.000000-0400,1200,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Flushing Bay, World's Fair Marina Pier 1 East",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:30:00.000000-0400,1247,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Coney Island Creek, Kaiser Park",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:35:00.000000-0400,1365,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Newtown Creek, English Kills",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 11:42:00.000000-0400,1388,1.87,0,0,0.55,0.54,0,0,0.78,"1146 ","Unacceptable"
"Prospect Park Lake",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 07:02:00.000000-0400,1455,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"Raritan River, Rutgers Boathouse",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 08:57:00.000000-0400,2900,1.87,0,0,0.55,0.54,0,0,0.78,"","Unacceptable"
"East River, Bushwick Inlet",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 10:02:00.000000-0400,0,1.87,0,0,0.55,0.54,0,0,0.78,"","Not Detected"
"East River, North 3rd Street",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 09:58:00.000000-0400,0,1.87,0,0,0.55,0.54,0,0,0.78,"","Not Detected"
"Hudson River, Gansevoort Peninsula, South",2020-08-06,2020,8,2020-08-06 11:09:00.000000-0400,2020-08-06 08:47:00.000000-0400,0,1.87,0,0,0.55,0.54,0,0,0.78,"","Not Detected"
"Hudson River, Pier 96",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:05:00.000000-0400,20,2.46,0.24,1.76,0,0,0,0,0.46,"","Good"
"Gowanus Canal, Second Street Sponge Park",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 10:35:00.000000-0400,41,2.46,0.24,1.76,0,0,0,0,0.46,"203 ","Fair"
"Hudson River, Pier 66",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:27:00.000000-0400,41,2.46,0.24,1.76,0,0,0,0,0.46,"","Fair"
"East River, Brooklyn Bridge Beach ",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:13:00.000000-0400,41,2.46,0.24,1.76,0,0,0,0,0.46,"","Fair"
"Hudson River, Pier 26",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:35:00.000000-0400,52,2.46,0.24,1.76,0,0,0,0,0.46,"","Fair"
"Hudson River, Pier 40",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:40:00.000000-0400,63,2.46,0.24,1.76,0,0,0,0,0.46,"0 ","Fair"
"East River, Pier 2 Kayak Dock ",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 11:29:00.000000-0400,73,2.46,0.24,1.76,0,0,0,0,0.46,"","Fair"
"East River, Bushwick Inlet Park Beach",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 10:15:00.000000-0400,74,2.46,0.24,1.76,0,0,0,0,0.46,"","Fair"
"Buttermilk Channel, Pier 101 ",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 11:17:00.000000-0400,109,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Hudson River, Gansevoort Peninsula, South",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:33:00.000000-0400,121,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Hudson River, West 172nd Street",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:20:00.000000-0400,121,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Prospect Park Lake",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 07:30:00.000000-0400,132,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"East River, South 5th Street/Domino Park",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 11:53:00.000000-0400,145,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"East River, Grand Ferry Park",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 10:30:00.000000-0400,145,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Newtown Creek, English Kills",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 10:45:00.000000-0400,177,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Hudson River, Pier 84",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:16:00.000000-0400,197,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"East River, Hallets Cove",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 11:31:00.000000-0400,253,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"East River, Dumbo Cove",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 11:33:00.000000-0400,377,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"East River, Gantry State Park",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 10:00:00.000000-0400,449,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
"Hudson River, West 145th Street",2020-08-13,2020,8,2020-08-13 03:57:00.000000-0400,2020-08-13 09:00:00.000000-0400,449,2.46,0.24,1.76,0,0,0,0,0.46,"","Unacceptable"
